variant,normal_score,flipped_score,antisym_score,symmetric_order_score,backbone,pair_index,dataset_index
mean_with_norm,0.9562161564826965,0.46750712394714355,0.2443545162677765,0.71186164021492,Base Ouro 2.6B,145,6609
mean_without_norm,1.5721083879470825,1.3768067359924316,0.09765082597732544,1.474457561969757,Base Ouro 2.6B,145,6609
attention_with_norm,2.439619302749634,0.6937485337257385,0.8729353845119476,1.5666839182376862,Base Ouro 2.6B,146,6625
attention_without_norm,1.8257102966308594,1.7627873420715332,0.031461477279663086,1.7942488193511963,Base Ouro 2.6B,146,6625
mean_with_norm,1.8830158710479736,0.8426005840301514,0.5202076435089111,1.3628082275390625,Base Ouro 2.6B,146,6625
mean_without_norm,1.98368239402771,1.7729990482330322,0.10534167289733887,1.878340721130371,Base Ouro 2.6B,146,6625
attention_with_norm,-0.9301727414131165,2.929208993911743,-1.9296908676624298,0.9995181262493134,Base Ouro 2.6B,147,6672
attention_without_norm,0.9767888188362122,2.622157335281372,-0.82268425822258,1.7994730770587921,Base Ouro 2.6B,147,6672
mean_with_norm,-0.6047624945640564,2.0952093601226807,-1.3499859273433685,0.7452234327793121,Base Ouro 2.6B,147,6672
mean_without_norm,1.2023266553878784,2.2546908855438232,-0.5261821150779724,1.7285087704658508,Base Ouro 2.6B,147,6672
attention_with_norm,1.9611353874206543,0.6270185112953186,0.6670584380626678,1.2940769493579865,Base Ouro 2.6B,148,6679
attention_without_norm,2.4737212657928467,1.3514320850372314,0.5611445903778076,1.912576675415039,Base Ouro 2.6B,148,6679
mean_with_norm,0.6552648544311523,1.1080255508422852,-0.2263803482055664,0.8816452026367188,Base Ouro 2.6B,148,6679
mean_without_norm,1.1887576580047607,1.5587530136108398,-0.18499767780303955,1.3737553358078003,Base Ouro 2.6B,148,6679
attention_with_norm,1.9672538042068481,0.8785962462425232,0.5443287789821625,1.4229250252246857,Base Ouro 2.6B,149,6749
attention_without_norm,2.4096744060516357,1.3098671436309814,0.5499036312103271,1.8597707748413086,Base Ouro 2.6B,149,6749
mean_with_norm,1.7740983963012695,0.7669203877449036,0.503589004278183,1.2705093920230865,Base Ouro 2.6B,149,6749
mean_without_norm,2.3234870433807373,1.2103171348571777,0.5565849542617798,1.7669020891189575,Base Ouro 2.6B,149,6749
attention_with_norm,0.05343259871006012,2.8524348735809326,-1.3995011374354362,1.4529337361454964,Base Ouro 2.6B,150,6767
attention_without_norm,0.5771934986114502,3.0090346336364746,-1.2159205675125122,1.7931140661239624,Base Ouro 2.6B,150,6767
mean_with_norm,0.4804117679595947,1.9987740516662598,-0.7591811418533325,1.2395929098129272,Base Ouro 2.6B,150,6767
mean_without_norm,0.837793231010437,2.207766532897949,-0.6849866509437561,1.5227798819541931,Base Ouro 2.6B,150,6767
attention_with_norm,1.5262081623077393,1.2342097759246826,0.14599919319152832,1.380208969116211,Base Ouro 2.6B,151,6818
attention_without_norm,2.106342077255249,1.6621780395507812,0.2220820188522339,1.8842600584030151,Base Ouro 2.6B,151,6818
mean_with_norm,1.885915994644165,0.6561863422393799,0.6148648262023926,1.2710511684417725,Base Ouro 2.6B,151,6818
mean_without_norm,2.2384603023529053,1.5420958995819092,0.34818220138549805,1.8902781009674072,Base Ouro 2.6B,151,6818
attention_with_norm,1.767683982849121,0.3815748691558838,0.6930545568466187,1.0746294260025024,Base Ouro 2.6B,152,6827
attention_without_norm,2.2390732765197754,1.3099656105041504,0.4645538330078125,1.774519443511963,Base Ouro 2.6B,152,6827
mean_with_norm,0.8639603853225708,0.985472559928894,-0.06075608730316162,0.9247164726257324,Base Ouro 2.6B,152,6827
mean_without_norm,1.5761117935180664,1.7622166872024536,-0.0930524468421936,1.66916424036026,Base Ouro 2.6B,152,6827
attention_with_norm,1.3954310417175293,1.3477811813354492,0.02382493019104004,1.3716061115264893,Base Ouro 2.6B,153,6922
attention_without_norm,1.7617360353469849,1.9620721340179443,-0.10016804933547974,1.8619040846824646,Base Ouro 2.6B,153,6922
mean_with_norm,1.6369173526763916,0.09603070467710495,0.7704433239996433,0.8664740286767483,Base Ouro 2.6B,153,6922
mean_without_norm,2.0688278675079346,0.9823367595672607,0.5432455539703369,1.5255823135375977,Base Ouro 2.6B,153,6922
attention_with_norm,1.0368038415908813,1.6536442041397095,-0.30842018127441406,1.3452240228652954,Base Ouro 2.6B,154,6962
attention_without_norm,1.8515241146087646,1.8930089473724365,-0.020742416381835938,1.8722665309906006,Base Ouro 2.6B,154,6962
mean_with_norm,0.23506788909435272,1.5280070304870605,-0.6464695706963539,0.8815374597907066,Base Ouro 2.6B,154,6962
mean_without_norm,1.32210373878479,2.0095059871673584,-0.3437011241912842,1.6658048629760742,Base Ouro 2.6B,154,6962
attention_with_norm,-0.34716564416885376,2.86401104927063,-1.6055883467197418,1.258422702550888,Base Ouro 2.6B,155,6970
attention_without_norm,0.35059311985969543,3.120204210281372,-1.3848055452108383,1.7353986650705338,Base Ouro 2.6B,155,6970
mean_with_norm,-0.4937402904033661,2.7638742923736572,-1.6288072913885117,1.1350670009851456,Base Ouro 2.6B,155,6970
mean_without_norm,0.2710198163986206,2.9855098724365234,-1.3572450280189514,1.628264844417572,Base Ouro 2.6B,155,6970
attention_with_norm,1.7127537727355957,0.6205156445503235,0.5461190640926361,1.1666347086429596,Base Ouro 2.6B,156,7016
attention_without_norm,1.9821226596832275,1.0852901935577393,0.44841623306274414,1.5337064266204834,Base Ouro 2.6B,156,7016
mean_with_norm,1.6279373168945312,0.7301920056343079,0.4488726556301117,1.1790646612644196,Base Ouro 2.6B,156,7016
mean_without_norm,1.9052010774612427,1.114415168762207,0.3953929543495178,1.5098081231117249,Base Ouro 2.6B,156,7016
attention_with_norm,1.3418678045272827,0.43762946128845215,0.4521191716194153,0.8897486329078674,Base Ouro 2.6B,157,7062
attention_without_norm,1.9559539556503296,1.47673499584198,0.2396094799041748,1.7163444757461548,Base Ouro 2.6B,157,7062
mean_with_norm,0.49738872051239014,1.0868597030639648,-0.29473549127578735,0.7921242117881775,Base Ouro 2.6B,157,7062
mean_without_norm,1.5253589153289795,1.7710732221603394,-0.12285715341567993,1.6482160687446594,Base Ouro 2.6B,157,7062
attention_with_norm,2.187424421310425,0.1833750158548355,1.0020247027277946,1.1853997185826302,Base Ouro 2.6B,158,7105
attention_without_norm,2.355604887008667,1.2608784437179565,0.5473632216453552,1.8082416653633118,Base Ouro 2.6B,158,7105
mean_with_norm,2.7614896297454834,-0.29326513409614563,1.5273773819208145,1.2341122478246689,Base Ouro 2.6B,158,7105
mean_without_norm,2.87793231010437,0.7772207856178284,1.0503557622432709,1.8275765478610992,Base Ouro 2.6B,158,7105
attention_with_norm,2.2222659587860107,0.4712885320186615,0.8754887133836746,1.3467772454023361,Base Ouro 2.6B,159,7155
attention_without_norm,2.422039270401001,0.8486183881759644,0.7867104411125183,1.6353288292884827,Base Ouro 2.6B,159,7155
mean_with_norm,2.1108415126800537,0.10568680614233017,1.0025773532688618,1.108264159411192,Base Ouro 2.6B,159,7155
mean_without_norm,2.2390658855438232,0.37547576427459717,0.931795060634613,1.3072708249092102,Base Ouro 2.6B,159,7155
attention_with_norm,1.7611958980560303,0.9979795217514038,0.38160818815231323,1.379587709903717,Base Ouro 2.6B,160,7232
attention_without_norm,2.1992251873016357,1.7242690324783325,0.2374780774116516,1.9617471098899841,Base Ouro 2.6B,160,7232
mean_with_norm,0.9144241213798523,1.5421864986419678,-0.31388118863105774,1.22830531001091,Base Ouro 2.6B,160,7232
mean_without_norm,1.4301161766052246,2.284444808959961,-0.42716431617736816,1.8572804927825928,Base Ouro 2.6B,160,7232
attention_with_norm,0.11524871736764908,2.410362958908081,-1.147557120770216,1.262805838137865,Base Ouro 2.6B,161,7234
attention_without_norm,0.38829538226127625,2.634315252304077,-1.1230099350214005,1.5113053172826767,Base Ouro 2.6B,161,7234
mean_with_norm,1.1692876815795898,0.92876797914505,0.1202598512172699,1.04902783036232,Base Ouro 2.6B,161,7234
mean_without_norm,1.328798532485962,1.151277780532837,0.0887603759765625,1.2400381565093994,Base Ouro 2.6B,161,7234
attention_with_norm,2.2307326793670654,0.8616639971733093,0.684534341096878,1.5461983382701874,Base Ouro 2.6B,162,7235
attention_without_norm,2.3518288135528564,1.6763418912887573,0.33774346113204956,2.014085352420807,Base Ouro 2.6B,162,7235
mean_with_norm,2.2914483547210693,0.5532976984977722,0.8690753281116486,1.4223730266094208,Base Ouro 2.6B,162,7235
mean_without_norm,2.6552350521087646,1.0988140106201172,0.7782105207443237,1.877024531364441,Base Ouro 2.6B,162,7235
attention_with_norm,0.5828705430030823,2.2013630867004395,-0.8092462718486786,1.3921168148517609,Base Ouro 2.6B,163,7297
attention_without_norm,1.7210967540740967,2.1456704139709473,-0.2122868299484253,1.933383584022522,Base Ouro 2.6B,163,7297
mean_with_norm,-0.06431213021278381,2.108583688735962,-1.0864479094743729,1.022135779261589,Base Ouro 2.6B,163,7297
mean_without_norm,1.2561156749725342,2.229250907897949,-0.4865676164627075,1.7426832914352417,Base Ouro 2.6B,163,7297
attention_with_norm,2.178096055984497,0.708717405796051,0.734689325094223,1.443406730890274,Base Ouro 2.6B,164,7328
attention_without_norm,2.336944341659546,1.0524688959121704,0.6422377228736877,1.6947066187858582,Base Ouro 2.6B,164,7328
mean_with_norm,1.813401699066162,0.5537500977516174,0.6298258006572723,1.1835758984088898,Base Ouro 2.6B,164,7328
mean_without_norm,2.059631824493408,0.9395983815193176,0.5600167214870453,1.499615103006363,Base Ouro 2.6B,164,7328
attention_with_norm,1.1564784049987793,1.232563853263855,-0.03804272413253784,1.1945211291313171,Base Ouro 2.6B,165,7345
attention_without_norm,1.7811111211776733,1.5808173418045044,0.10014688968658447,1.6809642314910889,Base Ouro 2.6B,165,7345
mean_with_norm,1.4073957204818726,1.3283368349075317,0.03952944278717041,1.3678662776947021,Base Ouro 2.6B,165,7345
mean_without_norm,1.8768411874771118,1.7019257545471191,0.08745771646499634,1.7893834710121155,Base Ouro 2.6B,165,7345
attention_with_norm,1.8848116397857666,0.5389418601989746,0.672934889793396,1.2118767499923706,Base Ouro 2.6B,166,7355
attention_without_norm,2.1509311199188232,1.525887131690979,0.3125219941139221,1.8384091258049011,Base Ouro 2.6B,166,7355
mean_with_norm,2.144256830215454,0.3889889121055603,0.8776339590549469,1.2666228711605072,Base Ouro 2.6B,166,7355
mean_without_norm,2.5490119457244873,1.3383419513702393,0.605334997177124,1.9436769485473633,Base Ouro 2.6B,166,7355
attention_with_norm,1.1332594156265259,0.49599307775497437,0.31863316893577576,0.8146262466907501,Base Ouro 2.6B,167,7404
attention_without_norm,1.7959578037261963,1.59390389919281,0.10102695226669312,1.6949308514595032,Base Ouro 2.6B,167,7404
mean_with_norm,1.1255375146865845,0.5882483124732971,0.2686446011066437,0.8568929135799408,Base Ouro 2.6B,167,7404
mean_without_norm,1.7257604598999023,1.4105784893035889,0.15759098529815674,1.5681694746017456,Base Ouro 2.6B,167,7404
attention_with_norm,-0.40416228771209717,2.9142417907714844,-1.6592020392417908,1.2550397515296936,Base Ouro 2.6B,168,7431
attention_without_norm,0.46117299795150757,3.156813859939575,-1.3478204309940338,1.8089934289455414,Base Ouro 2.6B,168,7431
mean_with_norm,-0.08735042810440063,2.2018346786499023,-1.1445925533771515,1.0572421252727509,Base Ouro 2.6B,168,7431
mean_without_norm,0.5029985308647156,2.592000722885132,-1.0445010960102081,1.5474996268749237,Base Ouro 2.6B,168,7431
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,169,7462
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,169,7462
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,169,7462
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,169,7462
attention_with_norm,-0.34203770756721497,3.5278871059417725,-1.9349624067544937,1.5929246991872787,Base Ouro 2.6B,170,7521
attention_without_norm,0.2697719633579254,3.783430814743042,-1.7568294256925583,2.0266013890504837,Base Ouro 2.6B,170,7521
mean_with_norm,-0.5005947947502136,3.455937147140503,-1.9782659709453583,1.4776711761951447,Base Ouro 2.6B,170,7521
mean_without_norm,0.07999885827302933,3.5841736793518066,-1.7520874105393887,1.832086268812418,Base Ouro 2.6B,170,7521
attention_with_norm,4.1078290939331055,-0.9169712662696838,2.5124001801013947,1.5954289138317108,Base Ouro 2.6B,171,7524
attention_without_norm,4.178420066833496,-0.5545606017112732,2.3664903342723846,1.8119297325611115,Base Ouro 2.6B,171,7524
mean_with_norm,3.853689193725586,-0.8912755250930786,2.3724823594093323,1.4812068343162537,Base Ouro 2.6B,171,7524
mean_without_norm,3.9296820163726807,-0.5948740243911743,2.2622780203819275,1.6674039959907532,Base Ouro 2.6B,171,7524
attention_with_norm,1.6096278429031372,1.0961668491363525,0.25673049688339233,1.3528973460197449,Base Ouro 2.6B,172,7527
attention_without_norm,1.9403424263000488,1.4234747886657715,0.25843381881713867,1.6819086074829102,Base Ouro 2.6B,172,7527
mean_with_norm,1.5038926601409912,0.9566908478736877,0.27360090613365173,1.2302917540073395,Base Ouro 2.6B,172,7527
mean_without_norm,1.7272964715957642,1.266122579574585,0.2305869460105896,1.4967095255851746,Base Ouro 2.6B,172,7527
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,173,7542
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,173,7542
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,173,7542
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,173,7542
attention_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,174,7573
attention_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,174,7573
mean_with_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,174,7573
mean_without_norm,1.7811297178268433,1.7811297178268433,0.0,1.7811297178268433,Base Ouro 2.6B,174,7573
attention_with_norm,0.7000042796134949,1.4571589231491089,-0.378577321767807,1.0785816013813019,Base Ouro 2.6B,175,7598
attention_without_norm,1.3961129188537598,1.9633792638778687,-0.28363317251205444,1.6797460913658142,Base Ouro 2.6B,175,7598
mean_with_norm,0.5458913445472717,1.4197981357574463,-0.4369533956050873,0.982844740152359,Base Ouro 2.6B,175,7598
mean_without_norm,1.1095163822174072,1.9768686294555664,-0.4336761236190796,1.5431925058364868,Base Ouro 2.6B,175,7598
attention_with_norm,0.9466437697410583,0.9143791794776917,0.01613229513168335,0.930511474609375,Base Ouro 2.6B,176,7634
attention_without_norm,1.4068539142608643,1.554884910583496,-0.07401549816131592,1.4808694124221802,Base Ouro 2.6B,176,7634
mean_with_norm,1.033947229385376,0.9730779528617859,0.030434638261795044,1.003512591123581,Base Ouro 2.6B,176,7634
mean_without_norm,1.432856798171997,1.474440097808838,-0.02079164981842041,1.4536484479904175,Base Ouro 2.6B,176,7634
attention_with_norm,0.7944164872169495,0.8715308308601379,-0.03855717182159424,0.8329736590385437,Base Ouro 2.6B,177,7701
attention_without_norm,1.3203182220458984,1.7088581323623657,-0.19426995515823364,1.514588177204132,Base Ouro 2.6B,177,7701
mean_with_norm,0.8715285062789917,1.0770105123519897,-0.10274100303649902,0.9742695093154907,Base Ouro 2.6B,177,7701
mean_without_norm,1.176483392715454,1.620844841003418,-0.22218072414398193,1.398664116859436,Base Ouro 2.6B,177,7701
attention_with_norm,0.12775099277496338,2.325322389602661,-1.0987856984138489,1.2265366911888123,Base Ouro 2.6B,178,7752
attention_without_norm,0.7166531085968018,2.511749505996704,-0.8975481986999512,1.614201307296753,Base Ouro 2.6B,178,7752
mean_with_norm,0.2723178565502167,2.062607765197754,-0.8951449543237686,1.1674628108739853,Base Ouro 2.6B,178,7752
mean_without_norm,0.7505437135696411,2.2785391807556152,-0.7639977335929871,1.5145414471626282,Base Ouro 2.6B,178,7752
attention_with_norm,1.4906046390533447,0.9687780141830444,0.26091331243515015,1.2296913266181946,Base Ouro 2.6B,179,7773
attention_without_norm,2.1690495014190674,1.5969977378845215,0.28602588176727295,1.8830236196517944,Base Ouro 2.6B,179,7773
mean_with_norm,0.833683431148529,1.2817325592041016,-0.22402456402778625,1.0577079951763153,Base Ouro 2.6B,179,7773
mean_without_norm,1.7775262594223022,1.7079497575759888,0.03478825092315674,1.7427380084991455,Base Ouro 2.6B,179,7773
attention_with_norm,2.697166681289673,-0.6537687182426453,1.675467699766159,1.0216989815235138,Base Ouro 2.6B,180,7836
attention_without_norm,2.8694441318511963,0.3482920527458191,1.2605760395526886,1.6088680922985077,Base Ouro 2.6B,180,7836
mean_with_norm,2.252298355102539,0.13149909675121307,1.060399629175663,1.191898725926876,Base Ouro 2.6B,180,7836
mean_without_norm,2.445086717605591,0.9730309844017029,0.736027866601944,1.7090588510036469,Base Ouro 2.6B,180,7836
attention_with_norm,0.8697718977928162,1.140035629272461,-0.1351318657398224,1.0049037635326385,Base Ouro 2.6B,181,7889
attention_without_norm,1.4118306636810303,1.4147002696990967,-0.0014348030090332031,1.4132654666900635,Base Ouro 2.6B,181,7889
mean_with_norm,1.188335657119751,1.014905333518982,0.08671516180038452,1.1016204953193665,Base Ouro 2.6B,181,7889
mean_without_norm,1.5298974514007568,1.2521698474884033,0.13886380195617676,1.39103364944458,Base Ouro 2.6B,181,7889
attention_with_norm,1.5936768054962158,0.7644726037979126,0.4146021008491516,1.1790747046470642,Base Ouro 2.6B,182,7905
attention_without_norm,2.048841714859009,1.5973601341247559,0.22574079036712646,1.8231009244918823,Base Ouro 2.6B,182,7905
